"","year_issue","year_expire","ethnicity","S_expire","pop","year_pop","mean_pltbi","low_pltbi","upp_pltbi","n_ltbi","n_ltbi_low","n_ltbi_upp","time","S_tb","p_tb","n_tb","n_tb_low","n_tb_upp"
"692",2009,2016,"Black African",0.48,38571,18514.08,0.369100045737321,0.252956080904025,0.486327950218229,6833.54777478442,4683.24911834359,9003.91457657632,8,0.972951222306863,4.79716232523186e-05,0.33,0.22,0.43
"693",2010,2016,"Black African",0.51,36415,18571.65,0.369100045737321,0.252956080904025,0.486327950218229,6854.79686441752,4697.81179992123,9031.91247667038,7,0.972999193930115,0.000106717384876331,0.73,0.5,0.96
"694",2011,2016,"Black African",0.44,30504,13421.76,0.369100045737321,0.252956080904025,0.486327950218229,4953.97222987534,3395.1158084344,6527.37702912102,6,0.973105911314992,0.000239270929601854,1.19,0.81,1.56
"695",2012,2016,"Black African",0.43,27187,11690.41,0.369100045737321,0.252956080904025,0.486327950218229,4314.93086568803,2957.16029776122,5685.37313251069,5,0.973345182244593,0.000540726650649859,2.33,1.6,3.07
"696",2013,2016,"Black African",0.49,26698,13082.02,0.369100045737321,0.252956080904025,0.486327950218229,4828.57418033655,3309.17650950807,6362.15197131388,4,0.973885908895243,0.00123195171599288,5.95,4.08,7.84
"697",2014,2016,"Black African",0.62,24916,15447.92,0.369100045737321,0.252956080904025,0.486327950218229,5701.82797854647,3907.6453013189,7512.75526873519,3,0.975117860611236,0.00283134593503798,16.14,11.06,21.27
"698",2015,2016,"Black African",0.83,23159,19221.97,0.369100045737321,0.252956080904025,0.486327950218229,7094.83000616141,4862.31419845474,9348.1812692563,2,0.977949206546274,0.00657386804599314,46.64,31.96,61.45
"699",2016,2016,"Black African",0.95,21736,20649.2,0.369100045737321,0.252956080904025,0.486327950218229,7621.62066443909,5223.34070580339,10042.2831096463,1,0.984523074592267,0.0154769254077327,117.96,80.84,155.42
"700",2004,2017,"Black African",0.41,73708,30220.28,0.369100045737321,0.252956080904025,0.486327950218229,11154.3067301946,7644.40359262228,14696.966827421,14,0.972911420803178,4.66832408951845e-07,0.01,0,0.01
"701",2005,2017,"Black African",0.42,68569,28798.98,0.369100045737321,0.252956080904025,0.486327950218229,10629.7048351882,7284.87711483339,14005.7489117758,13,0.972911887635587,9.90608966855433e-07,0.01,0.01,0.01
"702",2006,2017,"Black African",0.45,54570,24556.5,0.369100045737321,0.252956080904025,0.486327950218229,9063.80527314852,6211.71600071969,11942.512309534,12,0.972912878244554,2.11871155852972e-06,0.02,0.01,0.03
"703",2007,2017,"Black African",0.47,52187,24527.89,0.369100045737321,0.252956080904025,0.486327950218229,9053.24532083997,6204.47892724502,11928.5984668782,11,0.972914996956112,4.56741488419343e-06,0.04,0.03,0.05
"704",2008,2017,"Black African",0.46,50882,23405.72,0.369100045737321,0.252956080904025,0.486327950218229,8639.05232251493,5920.61920193695,11382.8558309818,10,0.972919564370996,9.92416669942653e-06,0.09,0.06,0.11
"705",2009,2017,"Black African",0.48,38571,18514.08,0.369100045737321,0.252956080904025,0.486327950218229,6833.54777478442,4683.24911834359,9003.91457657632,9,0.972929488537696,2.17337691670316e-05,0.15,0.1,0.2
"706",2010,2017,"Black African",0.5,36415,18207.5,0.369100045737321,0.252956080904025,0.486327950218229,6720.38908276227,4605.69784306003,8854.81615359841,8,0.972951222306863,4.79716232523186e-05,0.32,0.22,0.42
"707",2011,2017,"Black African",0.43,30504,13116.72,0.369100045737321,0.252956080904025,0.486327950218229,4841.38195192363,3317.95408551544,6379.02755118645,7,0.972999193930115,0.000106717384876331,0.52,0.35,0.68
"708",2012,2017,"Black African",0.39,27187,10602.93,0.369100045737321,0.252956080904025,0.486327950218229,3913.54194794961,2682.07561889971,5156.50121320737,6,0.973105911314992,0.000239270929601854,0.94,0.64,1.23
"709",2013,2017,"Black African",0.41,26698,10946.18,0.369100045737321,0.252956080904025,0.486327950218229,4040.23553864895,2768.90279367002,5323.43328211978,5,0.973345182244593,0.000540726650649859,2.18,1.5,2.88
"710",2014,2017,"Black African",0.48,24916,11959.68,0.369100045737321,0.252956080904025,0.486327950218229,4414.31843500372,3025.27378166625,5816.32665966595,4,0.973885908895243,0.00123195171599288,5.44,3.73,7.17
"711",2015,2017,"Black African",0.66,23159,15284.94,0.369100045737321,0.252956080904025,0.486327950218229,5641.67205309221,3866.41851925317,7433.49353940862,3,0.975117860611236,0.00283134593503798,15.97,10.95,21.05
"712",2016,2017,"Black African",0.84,21736,18258.24,0.369100045737321,0.252956080904025,0.486327950218229,6739.11721908298,4618.5328346051,8879.49243379248,2,0.977949206546274,0.00657386804599314,44.3,30.36,58.37
"713",2017,2017,"Black African",0.96,23341,22407.36,0.369100045737321,0.252956080904025,0.486327950218229,8270.55760085261,5668.07796900561,10897.3254586019,1,0.984523074592267,0.0154769254077327,128,87.72,168.66
"714",2004,2018,"Black African",0.41,73708,30220.28,0.369100045737321,0.252956080904025,0.486327950218229,11154.3067301946,7644.40359262228,14696.966827421,15,0.972911199064523,2.21738654992976e-07,0,0,0
"715",2005,2018,"Black African",0.42,68569,28798.98,0.369100045737321,0.252956080904025,0.486327950218229,10629.7048351882,7284.87711483339,14005.7489117758,14,0.972911420803178,4.66832408951845e-07,0,0,0.01
"716",2006,2018,"Black African",0.45,54570,24556.5,0.369100045737321,0.252956080904025,0.486327950218229,9063.80527314852,6211.71600071969,11942.512309534,13,0.972911887635587,9.90608966855433e-07,0.01,0.01,0.01
"717",2007,2018,"Black African",0.47,52187,24527.89,0.369100045737321,0.252956080904025,0.486327950218229,9053.24532083997,6204.47892724502,11928.5984668782,12,0.972912878244554,2.11871155852972e-06,0.02,0.01,0.03
"718",2008,2018,"Black African",0.46,50882,23405.72,0.369100045737321,0.252956080904025,0.486327950218229,8639.05232251493,5920.61920193695,11382.8558309818,11,0.972914996956112,4.56741488419343e-06,0.04,0.03,0.05
"719",2009,2018,"Black African",0.48,38571,18514.08,0.369100045737321,0.252956080904025,0.486327950218229,6833.54777478442,4683.24911834359,9003.91457657632,10,0.972919564370996,9.92416669942653e-06,0.07,0.05,0.09
"720",2010,2018,"Black African",0.5,36415,18207.5,0.369100045737321,0.252956080904025,0.486327950218229,6720.38908276227,4605.69784306003,8854.81615359841,9,0.972929488537696,2.17337691670316e-05,0.15,0.1,0.19
"721",2011,2018,"Black African",0.42,30504,12811.68,0.369100045737321,0.252956080904025,0.486327950218229,4728.79167397192,3240.79236259648,6230.67807325189,8,0.972951222306863,4.79716232523186e-05,0.23,0.16,0.3
"722",2012,2018,"Black African",0.38,27187,10331.06,0.369100045737321,0.252956080904025,0.486327950218229,3813.19471851501,2613.30444918433,5024.28323338154,7,0.972999193930115,0.000106717384876331,0.41,0.28,0.54
"723",2013,2018,"Black African",0.38,26698,10145.24,0.369100045737321,0.252956080904025,0.486327950218229,3744.6085480161,2566.30015023075,4933.91377367199,6,0.973105911314992,0.000239270929601854,0.9,0.61,1.18
"724",2014,2018,"Black African",0.41,24916,10215.56,0.369100045737321,0.252956080904025,0.486327950218229,3770.56366323235,2584.08802183992,4968.11235513134,5,0.973345182244593,0.000540726650649859,2.04,1.4,2.69
"725",2015,2018,"Black African",0.53,23159,12274.27,0.369100045737321,0.252956080904025,0.486327950218229,4530.43361839223,3104.85123515784,5969.32056952511,4,0.973885908895243,0.00123195171599288,5.58,3.83,7.35
"726",2016,2018,"Black African",0.7,21736,15215.2,0.369100045737321,0.252956080904025,0.486327950218229,5615.93101590248,3848.77736217092,7399.5770281604,3,0.975117860611236,0.00283134593503798,15.9,10.9,20.95
"727",2017,2018,"Black African",0.86,23341,20073.26,0.369100045737321,0.252956080904025,0.486327950218229,7409.04118409713,5077.65318056752,9762.18738999758,2,0.977949206546274,0.00657386804599314,48.71,33.38,64.18
"728",2018,2018,"Black African",0.96,28378,27242.88,0.369100045737321,0.252956080904025,0.486327950218229,10055.3482540163,6891.25215733864,13248.9739884412,1,0.984523074592267,0.0154769254077327,155.63,106.66,205.05
"729",2004,2019,"Black African",0.41,73708,30220.28,0.369100045737321,0.252956080904025,0.486327950218229,11154.3067301946,7644.40359262228,14696.966827421,16,0.972911092912122,1.06152400647375e-07,0,0,0
"730",2005,2019,"Black African",0.42,68569,28798.98,0.369100045737321,0.252956080904025,0.486327950218229,10629.7048351882,7284.87711483339,14005.7489117758,15,0.972911199064523,2.21738654992976e-07,0,0,0
"731",2006,2019,"Black African",0.45,54570,24556.5,0.369100045737321,0.252956080904025,0.486327950218229,9063.80527314852,6211.71600071969,11942.512309534,14,0.972911420803178,4.66832408951845e-07,0,0,0.01
"732",2007,2019,"Black African",0.47,52187,24527.89,0.369100045737321,0.252956080904025,0.486327950218229,9053.24532083997,6204.47892724502,11928.5984668782,13,0.972911887635587,9.90608966855433e-07,0.01,0.01,0.01
"733",2008,2019,"Black African",0.46,50882,23405.72,0.369100045737321,0.252956080904025,0.486327950218229,8639.05232251493,5920.61920193695,11382.8558309818,12,0.972912878244554,2.11871155852972e-06,0.02,0.01,0.02
"734",2009,2019,"Black African",0.48,38571,18514.08,0.369100045737321,0.252956080904025,0.486327950218229,6833.54777478442,4683.24911834359,9003.91457657632,11,0.972914996956112,4.56741488419343e-06,0.03,0.02,0.04
"735",2010,2019,"Black African",0.5,36415,18207.5,0.369100045737321,0.252956080904025,0.486327950218229,6720.38908276227,4605.69784306003,8854.81615359841,10,0.972919564370996,9.92416669942653e-06,0.07,0.05,0.09
"736",2011,2019,"Black African",0.42,30504,12811.68,0.369100045737321,0.252956080904025,0.486327950218229,4728.79167397192,3240.79236259648,6230.67807325189,9,0.972929488537696,2.17337691670316e-05,0.1,0.07,0.14
"737",2012,2019,"Black African",0.38,27187,10331.06,0.369100045737321,0.252956080904025,0.486327950218229,3813.19471851501,2613.30444918433,5024.28323338154,8,0.972951222306863,4.79716232523186e-05,0.18,0.13,0.24
"738",2013,2019,"Black African",0.37,26698,9878.26,0.369100045737321,0.252956080904025,0.486327950218229,3646.06621780515,2498.76593575099,4804.07393752273,7,0.972999193930115,0.000106717384876331,0.39,0.27,0.51
"739",2014,2019,"Black African",0.38,24916,9468.08,0.369100045737321,0.252956080904025,0.486327950218229,3494.66876104461,2395.00841048578,4604.59193890221,6,0.973105911314992,0.000239270929601854,0.84,0.57,1.1
"740",2015,2019,"Black African",0.45,23159,10421.55,0.369100045737321,0.252956080904025,0.486327950218229,3846.59458165378,2636.19444494534,5068.29104959679,5,0.973345182244593,0.000540726650649859,2.08,1.43,2.74
"741",2016,2019,"Black African",0.6,21736,13041.6,0.369100045737321,0.252956080904025,0.486327950218229,4813.65515648784,3298.95202471793,6342.49459556606,4,0.973885908895243,0.00123195171599288,5.93,4.06,7.81
"742",2017,2019,"Black African",0.73,23341,17038.93,0.369100045737321,0.252956080904025,0.486327950218229,6289.06984231501,4310.10095559802,8286.5079008119,3,0.975117860611236,0.00283134593503798,17.81,12.2,23.46
"743",2018,2019,"Black African",0.88,28378,24972.64,0.369100045737321,0.252956080904025,0.486327950218229,9217.40256618165,6316.98114422709,12144.8928227378,2,0.977949206546274,0.00657386804599314,60.59,41.53,79.84
"744",2019,2019,"Black African",0.96,33902,32545.92,0.369100045737321,0.252956080904025,0.486327950218229,12012.7005605632,8232.68837261592,15827.9905615665,1,0.984523074592267,0.0154769254077327,185.92,127.42,244.97
"745",2004,2020,"Black African",0.41,73708,30220.28,0.369100045737321,0.252956080904025,0.486327950218229,11154.3067301946,7644.40359262228,14696.966827421,17,0.972911041696258,5.12158646603922e-08,0,0,0
"746",2005,2020,"Black African",0.42,68569,28798.98,0.369100045737321,0.252956080904025,0.486327950218229,10629.7048351882,7284.87711483339,14005.7489117758,16,0.972911092912122,1.06152400647375e-07,0,0,0
"747",2006,2020,"Black African",0.45,54570,24556.5,0.369100045737321,0.252956080904025,0.486327950218229,9063.80527314852,6211.71600071969,11942.512309534,15,0.972911199064523,2.21738654992976e-07,0,0,0
"748",2007,2020,"Black African",0.47,52187,24527.89,0.369100045737321,0.252956080904025,0.486327950218229,9053.24532083997,6204.47892724502,11928.5984668782,14,0.972911420803178,4.66832408951845e-07,0,0,0.01
"749",2008,2020,"Black African",0.46,50882,23405.72,0.369100045737321,0.252956080904025,0.486327950218229,8639.05232251493,5920.61920193695,11382.8558309818,13,0.972911887635587,9.90608966855433e-07,0.01,0.01,0.01
"750",2009,2020,"Black African",0.48,38571,18514.08,0.369100045737321,0.252956080904025,0.486327950218229,6833.54777478442,4683.24911834359,9003.91457657632,12,0.972912878244554,2.11871155852972e-06,0.01,0.01,0.02
"751",2010,2020,"Black African",0.49,36415,17843.35,0.369100045737321,0.252956080904025,0.486327950218229,6585.98130110702,4513.58388619883,8677.71983052644,11,0.972914996956112,4.56741488419343e-06,0.03,0.02,0.04
"752",2011,2020,"Black African",0.42,30504,12811.68,0.369100045737321,0.252956080904025,0.486327950218229,4728.79167397192,3240.79236259648,6230.67807325189,10,0.972919564370996,9.92416669942653e-06,0.05,0.03,0.06
"753",2012,2020,"Black African",0.38,27187,10331.06,0.369100045737321,0.252956080904025,0.486327950218229,3813.19471851501,2613.30444918433,5024.28323338154,9,0.972929488537696,2.17337691670316e-05,0.08,0.06,0.11
"754",2013,2020,"Black African",0.37,26698,9878.26,0.369100045737321,0.252956080904025,0.486327950218229,3646.06621780515,2498.76593575099,4804.07393752273,8,0.972951222306863,4.79716232523186e-05,0.17,0.12,0.23
"755",2014,2020,"Black African",0.38,24916,9468.08,0.369100045737321,0.252956080904025,0.486327950218229,3494.66876104461,2395.00841048578,4604.59193890221,7,0.972999193930115,0.000106717384876331,0.37,0.26,0.49
"756",2015,2020,"Black African",0.42,23159,9726.78,0.369100045737321,0.252956080904025,0.486327950218229,3590.15494287686,2460.44814861565,4730.40497962367,6,0.973105911314992,0.000239270929601854,0.86,0.59,1.13
"757",2016,2020,"Black African",0.55,21736,11954.8,0.369100045737321,0.252956080904025,0.486327950218229,4412.51722678052,3024.03935599144,5813.95337926889,5,0.973345182244593,0.000540726650649859,2.39,1.64,3.14
"758",2017,2020,"Black African",0.62,23341,14471.42,0.369100045737321,0.252956080904025,0.486327950218229,5341.40178388398,3660.63368831612,7037.85602534709,4,0.973885908895243,0.00123195171599288,6.58,4.51,8.67
"759",2018,2020,"Black African",0.72,28378,20432.16,0.369100045737321,0.252956080904025,0.486327950218229,7541.51119051226,5168.43911800398,9936.7304913309,3,0.975117860611236,0.00283134593503798,21.35,14.63,28.13
"760",2019,2020,"Black African",0.87,33902,29494.74,0.369100045737321,0.252956080904025,0.486327950218229,10886.5098830104,7460.87383768318,14344.1164464196,2,0.977949206546274,0.00657386804599314,71.57,49.05,94.3
